"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///cpio/mkbootfs.c:345:28:345:31""]] and then passed to read_canned_config(filename), which calls fopen(__filename)","/cpio/mkbootfs.c","345","28","345","34"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///cpio/mkbootfs.c:360:18:360:21""]] and then passed to _archive_dir(in), which calls _archive(in), which calls open(__file)","/cpio/mkbootfs.c","284","18","284","19"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (getenv)""|""relative:///fastboot/fastboot.cpp:183:17:183:22""]] and then passed to open(__file)","/fastboot/fastboot.cpp","244","47","244","51"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (getenv)""|""relative:///fastboot/fastboot.cpp:183:17:183:22""]] and then passed to open(__file)","/fastboot/fastboot.cpp","1625","51","1625","55"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (read)""|""relative:///fastboot/usb_linux.cpp:300:18:300:20""]] and then passed to open(__file)","/fastboot/usb_linux.cpp","366","28","366","34"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (read)""|""relative:///fastboot/usb_linux.cpp:300:18:300:20""]] and then passed to open(__file)","/fastboot/usb_linux.cpp","370","32","370","38"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (getenv)""|""relative:///fastboot/fastboot.cpp:183:17:183:22""]] and then passed to open(__file)","/fs_mgr/liblp/utility.cpp","221","38","221","41"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///fs_mgr/tools/dmctl.cpp:566:23:566:26""]] and then passed to ReadFile(filename), which calls std::__1::basic_ifstream<char, char_traits<char>>::basic_ifstream(__s), which calls std::__1::basic_filebuf<char, char_traits<char>>::open(__s), which calls fopen(__filename)
This argument to a file access function is derived from [[""user input (argv)""|""relative:///fs_mgr/tools/dmctl.cpp:566:23:566:26""]] and then passed to ReadFile(filename), which calls std::__1::basic_ifstream<char, char_traits<char>>::basic_ifstream(__s)
This argument to a file access function is derived from [[""user input (argv)""|""relative:///fs_mgr/tools/dmctl.cpp:566:23:566:26""]] and then passed to ReadFile(filename), which calls std::__1::basic_ifstream<char, char_traits<char>>::basic_ifstream(__s), which calls std::__1::basic_filebuf<char, char_traits<char>>::open(__s)","/fs_mgr/tools/dmctl.cpp","566","23","566","29"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///libsparse/img2simg.cpp:69:15:69:18""]] and then passed to open(__file)","/libsparse/img2simg.cpp","69","15","69","21"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///libsparse/img2simg.cpp:79:16:79:19""]] and then passed to open(__file)","/libsparse/img2simg.cpp","79","16","79","22"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///libsparse/simg2img.cpp:47:14:47:17""]] and then passed to open(__file)","/libsparse/simg2img.cpp","47","14","47","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///libsparse/simg2img.cpp:57:17:57:20""]] and then passed to open(__file)","/libsparse/simg2img.cpp","57","17","57","23"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","warning","This argument to a file access function is derived from [[""user input (argv)""|""relative:///property_service/property_info_checker/property_info_checker.cpp:175:27:175:30""]] and then passed to ContextChecker::Initialize(policy_file), which calls fopen(__filename)","/property_service/property_info_checker/property_info_checker.cpp","175","27","175","33"
"Call to memory access function may overflow buffer","Incorrect use of a function that accesses a memory buffer may read or write data past the end of that buffer.","recommendation","This 'memset' operation accesses 512 bytes but the [[""destination buffer""|""relative:///libdiskconfig/include/diskconfig/diskconfig.h:103:13:103:16""]] is only 0 bytes.
This 'memset' operation accesses 512 bytes but the [[""destination buffer""|""relative:///libdiskconfig/config_mbr.c:157:37:157:47""]] is only 0 bytes.","/libdiskconfig/config_mbr.c","158","5","158","10"
"Unbounded write","Buffer write operations that do not control the length of data written may overflow.","error","This 'call to strcpy' with input from [[""argv""|""relative:///cpio/mkbootfs.c:360:18:360:21""]] may overflow the destination.","/cpio/mkbootfs.c","281","5","281","10"
"Unbounded write","Buffer write operations that do not control the length of data written may overflow.","error","This 'call to strcpy' with input from [[""buf""|""relative:///fastboot/usb_linux.cpp:300:18:300:20""]] may overflow the destination.","/fastboot/usb_linux.cpp","379","17","379","22"
"Unbounded write","Buffer write operations that do not control the length of data written may overflow.","error","This 'call to strcpy' with input from [[""& ...""|""relative:///libnetutils/packet.c:167:21:167:27""]] may overflow the destination.
This 'call to strcpy' with input from [[""& ...""|""relative:///libnetutils/packet.c:167:21:167:27""]] may overflow the destination.","/libnetutils/dhcpclient.c","154","5","154","10"
"Unbounded write","Buffer write operations that do not control the length of data written may overflow.","error","This 'call to strcpy' with input from [[""event_buf""|""relative:///toolbox/getevent.c:441:21:441:29""]] may overflow the destination.","/toolbox/getevent.c","458","13","458","18"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///fastboot/usb_linux.cpp:300:18:300:20""]] flows to here and may not be null terminated.","/fastboot/usb_linux.cpp","379","36","379","42"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///fastboot/usb_linux.cpp:300:18:300:20""]] flows to here and may not be null terminated.","/fastboot/usb_linux.cpp","319","16","319","18"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///libcutils/fs.cpp:135:37:135:39""]] flows to here and may not be null terminated.","/libcutils/fs.cpp","139","16","139","18"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///libcutils/fs_config.cpp:349:45:349:50""]] flows to here and may not be null terminated.","/libcutils/fs_config.cpp","354","27","354","32"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and may not be null terminated.","/toolbox/getevent.c","458","37","458","40"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and may not be null terminated.","/toolbox/getevent.c","463","30","463","36"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and may not be null terminated.","/toolbox/getevent.c","415","36","415","41"
"User-controlled data may not be null terminated","String operations on user-controlled strings can result in buffer overflow or buffer over-read.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and may not be null terminated.","/toolbox/getevent.c","405","33","405","38"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///fastboot/usb_linux.cpp:375:26:375:29""]] flows to here and is used in an expression which might overflow negatively.","/fastboot/usb_linux.cpp","161","5","161","23"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///fastboot/usb_linux.cpp:375:26:375:29""]] flows to here and is used in an expression which might overflow negatively.","/fastboot/usb_linux.cpp","167","5","167","23"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///fs_mgr/tools/dmuserd.cpp:103:25:103:37""]] flows to here and is used in an expression which might overflow.","/fs_mgr/tools/dmuserd.cpp","221","41","221","64"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///fs_mgr/tools/dmuserd.cpp:103:25:103:37""]] flows to here and is used in an expression which might overflow.","/fs_mgr/tools/dmuserd.cpp","261","41","261","64"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///gatekeeperd/gatekeeperd.cpp:134:18:134:21""]] flows to here and is used in an expression which might overflow.","/gatekeeperd/gatekeeperd.cpp","343","16","343","23"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libcutils/fs_config.cpp:336:44:336:50""]] flows to here and is used in an expression which might overflow.","/libcutils/fs_config.cpp","339","38","339","62"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow negatively.","/libnetutils/dhcpclient.c","283","27","283","39"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow negatively.","/libnetutils/dhcpclient.c","292","27","292","38"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/ifc_utils.c:391:31:391:40""]] flows to here and is used in an expression which might overflow.","/libnetutils/ifc_utils.c","412","48","412","56"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/ifc_utils.c:391:31:391:40""]] flows to here and is used in an expression which might overflow.","/libnetutils/ifc_utils.c","315","27","315","35"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow negatively.","/libnetutils/packet.c","232","23","232","27"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow negatively.","/libnetutils/packet.c","233","23","233","27"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow.","/libnetutils/packet.c","236","23","236","27"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow.","/libnetutils/packet.c","237","23","237","27"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow.","/libnetutils/packet.c","69","9","69","20"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/packet.c:167:21:167:27""]] flows to here and is used in an expression which might overflow.","/libnetutils/packet.c","73","9","73","40"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libprocessgroup/processgroup.cpp:295:37:295:40""]] flows to here and is used in an expression which might overflow.","/libprocessgroup/processgroup.cpp","324","53","324","57"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libprocessgroup/processgroup.cpp:295:37:295:40""]] flows to here and is used in an expression which might overflow.","/libprocessgroup/processgroup.cpp","327","18","327","22"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libprocessgroup/processgroup.cpp:295:37:295:40""]] flows to here and is used in an expression which might overflow.","/libprocessgroup/processgroup.cpp","328","41","328","45"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libsparse/img2simg.cpp:58:23:58:26""]] flows to here and is used in an expression which might overflow negatively.","/libsparse/img2simg.cpp","58","18","58","21"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libusbhost/usbhost.c:238:29:238:37""]] flows to here and is used in an expression which might overflow.","/libusbhost/usbhost.c","300","23","300","63"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libusbhost/usbhost.c:238:29:238:37""]] flows to here and is used in an expression which might overflow.","/libusbhost/usbhost.c","300","13","300","63"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and is used in an expression which might overflow.","/toolbox/getevent.c","466","22","466","48"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and is used in an expression which might overflow.","/toolbox/getevent.c","467","9","467","25"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:441:21:441:29""]] flows to here and is used in an expression which might overflow.","/toolbox/getevent.c","468","9","468","31"
"Potential integer arithmetic overflow","A user-controlled integer arithmetic expression that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///watchdogd/watchdogd.cpp:32:36:32:39""]] flows to here and is used in an expression which might overflow negatively.","/watchdogd/watchdogd.cpp","66","15","66","22"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:338:28:338:31""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","338","28","338","34"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:338:28:338:31""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","338","21","338","41"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:344:28:344:31""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","344","28","344","34"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:344:28:344:31""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","344","21","344","41"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:299:18:299:21""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","314","31","314","36"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:299:18:299:21""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","314","24","314","50"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///cpio/mkbootfs.c:360:18:360:21""]] flows to here and is used in arithmetic, potentially causing an overflow.","/cpio/mkbootfs.c","212","16","212","24"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///fs_mgr/fs_mgr.cpp:315:38:315:39""]] flows to here and is used in arithmetic, potentially causing an overflow.","/fs_mgr/fs_mgr.cpp","409","54","409","72"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libcutils/fs_config.cpp:336:44:336:50""]] flows to here and is used in arithmetic, potentially causing an underflow.","/libcutils/fs_config.cpp","339","38","339","45"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///libnetutils/ifc_utils.c:391:31:391:40""]] flows to here and is used in arithmetic, potentially causing an overflow.","/libnetutils/ifc_utils.c","331","52","331","68"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///toolbox/getevent.c:666:44:666:49""]] flows to here and is used in arithmetic, potentially causing an overflow.","/toolbox/getevent.c","678","39","678","67"
"User-controlled data in arithmetic expression","Arithmetic operations on user-controlled data that is not validated can cause overflows.","warning","[[""User-provided value""|""relative:///watchdogd/watchdogd.cpp:32:36:32:39""]] flows to here and is used in arithmetic, potentially causing an overflow.","/watchdogd/watchdogd.cpp","45","19","45","26"
"Unsigned difference expression compared to zero","A subtraction with an unsigned result can never be negative. Using such an expression in a relational comparison with `0` is likely to be wrong.","warning","Unsigned subtraction can never be negative.","/fastboot/fastboot_driver.cpp","618","9","618","23"
"Time-of-check time-of-use filesystem race condition","Separately checking the state of a file before operating on it may allow an attacker to modify the file between the two operations.","warning","The [[""filename""|""relative:///cpio/mkbootfs.c:248:19:248:20""]] being operated upon was previously [[""checked""|""relative:///cpio/mkbootfs.c:242:8:242:12""]], but the underlying file may have been changed since then.","/cpio/mkbootfs.c","248","14","248","17"
"Time-of-check time-of-use filesystem race condition","Separately checking the state of a file before operating on it may allow an attacker to modify the file between the two operations.","warning","The [[""filename""|""relative:///fastboot/usb_linux.cpp:370:32:370:38""]] being operated upon was previously [[""checked""|""relative:///fastboot/usb_linux.cpp:366:23:366:26""]], but the underlying file may have been changed since then.","/fastboot/usb_linux.cpp","370","27","370","30"
"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""struct <unnamed>""|""relative:///libnetutils/ifc_utils.c:319:40:319:43""]] (size 52), but the pointer arithmetic here is done with type char * (size 1).","/libnetutils/ifc_utils.c","319","40","319","43"
"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""struct <unnamed>""|""relative:///libnetutils/ifc_utils.c:327:44:327:47""]] (size 52), but the pointer arithmetic here is done with type char * (size 1).","/libnetutils/ifc_utils.c","327","44","327","47"
"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""sync_pt_info""|""relative:///libsync/sync.c:388:56:388:58""]] (size 80), but the pointer arithmetic here is done with type __u8 * (size 1).","/libsync/sync.c","393","48","393","50"
"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""nlmsghdr""|""relative:///libsysutils/src/NetlinkEvent.cpp:699:50:699:51""]] (size 16), but the pointer arithmetic here is done with type uint8_t * (size 1).","/libsysutils/src/NetlinkEvent.cpp","707","31","707","32"
"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""dirent""|""relative:///llkd/libllkd.cpp:209:66:209:69""]] (size 276), but the pointer arithmetic here is done with type char * (size 1).","/llkd/libllkd.cpp","209","66","209","69"
"Suspicious pointer scaling","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""nlmsghdr""|""relative:///libsysutils/src/NetlinkEvent.cpp:439:65:439:66""]] (size 16), but the pointer arithmetic here is done with type nd_opt_rdnss * (size 8).","/libsysutils/src/NetlinkEvent.cpp","514","55","514","63"
"Suspicious pointer scaling","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""char16_t""|""relative:///libutils/String16.cpp:389:59:389:65""]] (size 2), but the pointer arithmetic here is done with type const uint32_t * (size 4).","/libutils/String16.cpp","390","34","390","34"
"Suspicious pointer scaling","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""char16_t""|""relative:///libutils/String16.cpp:381:59:381:65""]] (size 2), but the pointer arithmetic here is done with type const uint32_t * (size 4).","/libutils/String16.cpp","382","15","382","15"
"Suspicious pointer scaling","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""disk_stats""|""relative:///storaged/storaged_diskstats.cpp:87:71:87:75""]] (size 116), but the pointer arithmetic here is done with type uint64_t * (size 8).","/storaged/storaged_diskstats.cpp","103","28","103","32"
"Exposure of system data to an unauthorized control sphere","Exposing system data or debugging information helps an adversary learn about the system and form an attack plan.","warning","This operation exposes system data from [[""call to getenv""|""relative:///fastboot/fastboot.cpp:1912:14:1912:19""]].","/fastboot/fastboot.cpp","353","13","353","19"
"Use of potentially dangerous function","Use of a standard library function that is not thread-safe.","warning","Call to localtime is potentially dangerous","/healthd/healthd_draw.cpp","172","21","172","29"
"Use of potentially dangerous function","Use of a standard library function that is not thread-safe.","warning","Call to localtime is potentially dangerous","/init/bootchart.cpp","70","20","70","28"
"File created without restricting permissions","Creating a file that is world-writable can allow an attacker to write to the file.","warning","A file may be created here with mode 0666, which would make it world-writable.","/fastboot/fastboot.cpp","626","14","626","17"
"Mutex locked twice","Calling the lock method of a mutex twice in succession might cause a deadlock.","error","Mutex mLock might be locked already, which could cause a deadlock.","/libutils/include/utils/Mutex.h","133","81","133","85"
"Mutex locked twice","Calling the lock method of a mutex twice in succession might cause a deadlock.","error","Mutex mLock might be locked already, which could cause a deadlock.","/libutils/include/utils/Mutex.h","132","80","132","84"
"Lock may not be released","A lock that is acquired one or more times without a matching number of unlocks may cause a deadlock.","error","This lock might not be unlocked or might be locked more times than it is unlocked.","/debuggerd/handler/debuggerd_fallback.cpp","226","13","226","33"
"Lock may not be released","A lock that is acquired one or more times without a matching number of unlocks may cause a deadlock.","error","This lock might not be unlocked or might be locked more times than it is unlocked.","/debuggerd/handler/debuggerd_handler.cpp","539","13","539","30"
"Lock may not be released","A lock that is acquired one or more times without a matching number of unlocks may cause a deadlock.","error","This lock might not be unlocked or might be locked more times than it is unlocked.","/init/init.cpp","490","14","490","17"
"Lock may not be released","A lock that is acquired one or more times without a matching number of unlocks may cause a deadlock.","error","This lock might not be unlocked or might be locked more times than it is unlocked.","/init/property_service.cpp","238","18","238","21"
"Cyclic lock order dependency","Locking mutexes in different orders in different threads can cause deadlock.","error","Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/services/audioflinger/Threads.h:476:41:476:45""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/services/audioflinger/Effects.h:602:20:602:24""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/services/audioflinger/Effects.h:172:31:172:35""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/services/camera/libcameraservice/device3/Camera3Stream.h:477:19:477:23""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/services/camera/libcameraservice/api1/client2/Parameters.h:502:19:502:23""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mMutex""|""file:///src/source/frameworks/av/services/camera/libcameraservice/device3/Camera3StreamSplitter.h:241:11:241:16""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mCaptureLock""|""file:///src/source/frameworks/base/media/jni/audioeffect/Visualizer.h:173:11:173:22""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/base/media/jni/audioeffect/Visualizer.h:165:21:165:25""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex lock""|""file:///src/source/frameworks/base/media/jni/soundpool/StreamManager.cpp:362:22:362:25""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex __m_""|""file:///src/source/external/libcxx/include/__mutex_base:123:17:123:20""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex l""|""file:///src/source/frameworks/base/services/incremental/IncrementalService.cpp:1363:26:1363:26""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex __m_""|""file:///src/source/external/libcxx/include/__mutex_base:99:17:99:20""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/media/libmediaplayerservice/MediaPlayerService.h:225:29:225:33""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/media/libmediaplayerservice/MediaPlayerService.h:182:33:182:37""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex callbackData""|""file:///src/source/frameworks/av/media/libmediaplayerservice/MediaPlayerService.cpp:2364:31:2364:42""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mDisconnectLock""|""file:///src/source/frameworks/av/media/libmediaplayerservice/nuplayer/GenericSource.h:174:19:174:33""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex mLock""|""file:///src/source/frameworks/av/media/libmediaplayerservice/nuplayer/GenericSource.h:173:19:173:23""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex __tmp""|""file:///src/source/external/libcxx/include/memory:2649:13:2649:17""]].
Mutex mLock has a cyclic lock order dependency with [[""mutex lock""|""file:///src/source/frameworks/native/services/surfaceflinger/RegionSamplingThread.cpp:461:34:461:37""]].","/libutils/include/utils/Mutex.h","137","16","137","20"
